17:36:01,422m,21%,21.1,2175Mi,56%,1198,59,59.9
17:37:00,407m,20%,20.35,2156Mi,56%,1114,55,55.7
17:38:00,382m,19%,19.1,2135Mi,55%,1030,51,51.5
17:39:00,380m,19%,19,2122Mi,55%,946,47,47.3
17:40:00,334m,16%,16.7,2101Mi,54%,862,43,43.1
17:41:00,322m,16%,16.1,2082Mi,54%,778,38,38.9
17:42:00,297m,14%,14.85,2061Mi,53%,750,37,37.5
17:43:00,254m,12%,12.7,2053Mi,53%,750,37,37.5
17:44:00,225m,11%,11.25,2055Mi,53%,750,37,37.5
17:45:00,221m,11%,11.05,2055Mi,53%,750,37,37.5
17:46:00,224m,11%,11.2,2054Mi,53%,750,37,37.5
17:47:00,221m,11%,11.05,2053Mi,53%,750,37,37.5
17:48:00,225m,11%,11.25,2053Mi,53%,750,37,37.5
