13:38:00,1754m,87%,87.7,2307Mi,60%,1680,84,84
13:39:00,1850m,92%,92.5,2304Mi,59%,1710,85,85.5
13:40:00,1822m,91%,91.1,2317Mi,60%,1730,86,86.5
13:41:00,1856m,92%,92.8,2338Mi,60%,1690,84,84.5
13:42:00,1603m,80%,80.15,2311Mi,60%,1630,81,81.5
13:43:00,1546m,77%,77.3,2301Mi,59%,1540,77,77
13:44:00,1480m,74%,74,2275Mi,59%,1470,73,73.5
13:45:01,1420m,71%,71,2258Mi,58%,1330,66,66.5
13:46:00,1550m,77%,77.5,2216Mi,57%,1130,56,56.5
13:47:01,1527m,76%,76.35,2147Mi,55%,1040,52,52
13:48:00,1383m,69%,69.15,2116Mi,55%,950,47,47.5
13:49:01,1413m,70%,70.65,2090Mi,54%,860,43,43
13:50:00,1467m,73%,73.35,2061Mi,53%,770,38,38.5
13:51:00,1331m,66%,66.55,2029Mi,52%,750,37,37.5
13:52:00,1298m,64%,64.9,2020Mi,52%,750,37,37.5
13:53:00,1158m,57%,57.9,2018Mi,52%,750,37,37.5
13:54:00,1332m,66%,66.6,2021Mi,52%,750,37,37.5
