15:42:01,314m,15%,15.7,1673Mi,43%,815,40,40.75
15:43:00,1032m,51%,51.6,1676Mi,43%,825,41,41.25
15:44:00,633m,31%,31.65,1677Mi,43%,830,41,41.5
15:45:00,474m,23%,23.7,1680Mi,43%,825,41,41.25
15:46:00,711m,35%,35.55,1678Mi,43%,820,41,41
15:47:00,994m,49%,49.7,1676Mi,43%,825,41,41.25
15:48:00,738m,36%,36.9,1692Mi,44%,830,41,41.5
15:49:00,499m,24%,24.95,1682Mi,43%,825,41,41.25
15:50:01,1088m,54%,54.4,1695Mi,44%,820,41,41
15:51:00,952m,47%,47.6,1686Mi,43%,825,41,41.25
15:52:00,697m,34%,34.85,1690Mi,44%,830,41,41.5
15:53:00,713m,35%,35.65,1686Mi,43%,835,41,41.75
15:54:00,744m,37%,37.2,1693Mi,44%,840,42,42
15:55:00,758m,37%,37.9,1699Mi,44%,830,41,41.5
15:56:01,787m,39%,39.35,1696Mi,44%,825,41,41.25
15:57:00,1064m,53%,53.2,1692Mi,44%,830,41,41.5
15:58:00,771m,38%,38.55,1695Mi,44%,830,41,41.5
15:59:00,1001m,50%,50.05,1690Mi,43%,825,41,41.25
16:00:00,1050m,52%,52.5,1690Mi,43%,815,40,40.75
16:01:00,975m,48%,48.75,1693Mi,44%,815,40,40.75
16:02:00,815m,40%,40.75,1685Mi,43%,830,41,41.5
16:03:00,412m,20%,20.6,1711Mi,44%,825,41,41.25
16:04:00,1142m,57%,57.1,1704Mi,44%,825,41,41.25
16:05:00,1049m,52%,52.45,1701Mi,44%,825,41,41.25
16:06:00,764m,38%,38.2,1696Mi,44%,830,41,41.5
16:07:00,808m,40%,40.4,1696Mi,44%,830,41,41.5
16:08:00,813m,40%,40.65,1714Mi,44%,835,41,41.75
16:09:00,806m,40%,40.3,1724Mi,44%,835,41,41.75
16:10:00,874m,43%,43.7,1709Mi,44%,825,41,41.25
16:11:00,1149m,57%,57.45,1718Mi,44%,820,41,41
16:12:00,1051m,52%,52.55,1709Mi,44%,825,41,41.25
16:13:00,805m,40%,40.25,1714Mi,44%,815,40,40.75
16:14:00,1106m,55%,55.3,1699Mi,44%,820,41,41
16:15:00,841m,42%,42.05,1714Mi,44%,815,40,40.75
16:16:01,835m,41%,41.75,1696Mi,44%,820,41,41
16:17:00,882m,44%,44.1,1700Mi,44%,820,41,41
16:18:00,881m,44%,44.05,1700Mi,44%,825,41,41.25
16:19:00,770m,38%,38.5,1703Mi,44%,825,41,41.25
16:20:00,965m,48%,48.25,1703Mi,44%,825,41,41.25
16:21:00,831m,41%,41.55,1708Mi,44%,825,41,41.25
16:22:00,950m,47%,47.5,1696Mi,44%,830,41,41.5
16:23:00,740m,37%,37,1710Mi,44%,834,41,41.7
16:24:00,1039m,51%,51.95,1699Mi,44%,828,41,41.4
16:25:00,1040m,52%,52,1711Mi,44%,839,41,41.95
16:26:00,859m,42%,42.95,1707Mi,44%,838,41,41.9
16:27:00,1213m,60%,60.65,1698Mi,44%,852,42,42.6
16:28:00,584m,29%,29.2,1703Mi,44%,851,42,42.55
16:29:00,1153m,57%,57.65,1709Mi,44%,862,43,43.1
16:30:00,984m,49%,49.2,1705Mi,44%,869,43,43.45
16:31:00,565m,28%,28.25,1709Mi,44%,869,43,43.45
16:32:00,926m,46%,46.3,1726Mi,44%,869,43,43.45
16:33:00,1214m,60%,60.7,1710Mi,44%,869,43,43.45
16:34:00,881m,44%,44.05,1721Mi,44%,869,43,43.45
16:35:01,934m,46%,46.7,1710Mi,44%,848,42,42.4
16:36:00,1053m,52%,52.65,1701Mi,44%,855,42,42.75
16:37:00,933m,46%,46.65,1706Mi,44%,848,42,42.4
16:38:00,1023m,51%,51.15,1716Mi,44%,855,42,42.75
16:39:00,952m,47%,47.6,1704Mi,44%,855,42,42.75
16:40:01,918m,45%,45.9,1705Mi,44%,855,42,42.75
16:41:00,904m,45%,45.2,1705Mi,44%,848,42,42.4
16:42:00,1141m,57%,57.05,1723Mi,44%,869,43,43.45
16:43:00,402m,20%,20.1,1717Mi,44%,869,43,43.45
16:44:00,938m,46%,46.9,1732Mi,45%,869,43,43.45
16:45:00,1066m,53%,53.3,1717Mi,44%,869,43,43.45
16:46:00,845m,42%,42.25,1717Mi,44%,862,43,43.1
16:47:00,937m,46%,46.85,1714Mi,44%,855,42,42.75
16:48:00,945m,47%,47.25,1713Mi,44%,855,42,42.75
16:49:00,1270m,63%,63.5,1721Mi,44%,841,42,42.05
16:50:00,889m,44%,44.45,1714Mi,44%,841,42,42.05
16:51:01,937m,46%,46.85,1721Mi,44%,841,42,42.05
16:52:00,1110m,55%,55.5,1706Mi,44%,827,41,41.35
16:53:00,830m,41%,41.5,1710Mi,44%,841,42,42.05
16:54:00,617m,30%,30.85,1720Mi,44%,848,42,42.4
16:55:00,956m,47%,47.8,1707Mi,44%,848,42,42.4
16:56:00,887m,44%,44.35,1708Mi,44%,841,42,42.05
16:57:00,754m,37%,37.7,1708Mi,44%,841,42,42.05
16:58:00,1069m,53%,53.45,1721Mi,44%,841,42,42.05
16:59:00,934m,46%,46.7,1708Mi,44%,848,42,42.4
17:00:00,865m,43%,43.25,1713Mi,44%,834,41,41.7
17:01:00,967m,48%,48.35,1703Mi,44%,834,41,41.7
17:02:00,1081m,54%,54.05,1714Mi,44%,834,41,41.7
17:03:00,1164m,58%,58.2,1702Mi,44%,841,42,42.05
17:04:01,647m,32%,32.35,1707Mi,44%,841,42,42.05
17:05:00,1007m,50%,50.35,1722Mi,44%,841,42,42.05
17:06:00,830m,41%,41.5,1726Mi,44%,834,41,41.7
17:07:00,1295m,64%,64.75,1715Mi,44%,848,42,42.4
17:08:00,498m,24%,24.9,1729Mi,44%,848,42,42.4
17:09:00,955m,47%,47.75,1737Mi,45%,855,42,42.75
17:10:00,1067m,53%,53.35,1731Mi,45%,841,42,42.05
17:11:00,1195m,59%,59.75,1727Mi,44%,848,42,42.4
17:12:00,725m,36%,36.25,1726Mi,44%,841,42,42.05
17:13:00,1064m,53%,53.2,1728Mi,44%,855,42,42.75
17:14:00,1085m,54%,54.25,1733Mi,45%,848,42,42.4
17:15:00,942m,47%,47.1,1733Mi,45%,869,43,43.45
17:16:00,817m,40%,40.85,1741Mi,45%,862,43,43.1
17:17:00,1083m,54%,54.15,1741Mi,45%,855,42,42.75
17:18:00,909m,45%,45.45,1751Mi,45%,848,42,42.4
17:19:00,1027m,51%,51.35,1747Mi,45%,848,42,42.4
17:20:00,896m,44%,44.8,1742Mi,45%,834,41,41.7
17:21:00,1148m,57%,57.4,1739Mi,45%,841,42,42.05
17:22:00,1071m,53%,53.55,1736Mi,45%,834,41,41.7
17:23:00,1274m,63%,63.7,1736Mi,45%,830,41,41.5
17:24:00,1235m,61%,61.75,1728Mi,44%,826,41,41.3
17:25:00,1095m,54%,54.75,1729Mi,45%,839,41,41.95
17:26:00,797m,39%,39.85,1738Mi,45%,830,41,41.5
17:27:00,748m,37%,37.4,1739Mi,45%,840,42,42
17:28:00,536m,26%,26.8,1750Mi,45%,834,41,41.7
17:29:00,1192m,59%,59.6,1756Mi,45%,825,41,41.25
17:30:00,1053m,52%,52.65,1740Mi,45%,840,42,42
17:31:00,561m,28%,28.05,1754Mi,45%,840,42,42
17:32:00,1067m,53%,53.35,1754Mi,45%,845,42,42.25
17:33:00,1215m,60%,60.75,1771Mi,46%,850,42,42.5
17:34:00,1023m,51%,51.15,1774Mi,46%,855,42,42.75
17:35:00,1410m,70%,70.5,1768Mi,46%,850,42,42.5
17:36:00,953m,47%,47.65,1764Mi,45%,850,42,42.5
17:37:00,1271m,63%,63.55,1761Mi,45%,860,43,43
17:38:00,1057m,52%,52.85,1764Mi,45%,845,42,42.25
17:39:00,787m,39%,39.35,1774Mi,46%,860,43,43
17:40:00,1224m,61%,61.2,1771Mi,46%,860,43,43
17:41:00,1356m,67%,67.8,1779Mi,46%,850,42,42.5
17:42:00,1088m,54%,54.4,1765Mi,45%,855,42,42.75
17:43:00,1041m,52%,52.05,1771Mi,46%,855,42,42.75
17:44:00,1296m,64%,64.8,1766Mi,45%,865,43,43.25
